name,name_kana,lat,lng,region,rank,series,categories,description,key
浦和競馬場,うらわけいばじょう,35.8578056,139.6703889,埼玉県,B,レジャー施設,,浦和競馬場（うらわけいばじょう、Urawa Racecourse）は、埼玉県さいたま市南区大谷場一丁目に所在する地方競馬の競馬場である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),浦和競馬場
浦山ダム,,35.9536111,139.0522222,埼玉県,C,自然,,浦山ダム（うらやまダム）は、埼玉県秩父市浦山地先、荒川水系浦山川に建設されたダムである。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),浦山ダム
浦山歴史民俗資料館,うらやまれきしみんぞくしりょうかん,35.9644139,139.0599889,埼玉県,E,博物館他,,浦山歴史民俗資料館（うらやまれきしみんぞくしりょうかん）は、埼玉県秩父市にある資料館。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),浦山歴史民俗資料館
深谷駅,ふかやえき,36.1915028,139.2810111,埼玉県,B,建造物,,深谷駅（ふかやえき）は、埼玉県深谷市西島町三丁目にある、東日本旅客鉄道（JR東日本）高崎線の駅である。関東の駅百選。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),深谷駅
清久公園,きよくこうえん,36.06925,139.6325278,埼玉県,E,公園,,清久公園（きよくこうえん）は、埼玉県久喜市清久町に所在する、久喜市が設置、管理・運営する都市公園（近隣公園）である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),清久公園
渋沢栄一記念館,しぶさわえいいちきねんかん,36.23425,139.2639444,埼玉県,D,博物館他,,渋沢栄一記念館（しぶさわえいいちきねんかん）は、埼玉県深谷市が運営する渋沢栄一に関する博物館。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),渋沢栄一記念館
滝の城,たきのじょう,35.8003167,139.5320639,埼玉県,C,城跡・史跡,,滝の城（たきのじょう）は、埼玉県所沢市城にあった日本の城。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),滝の城
熊谷スポーツ文化公園,,36.1668917,139.4055806,埼玉県,C,公園,,熊谷スポーツ文化公園（くまがやスポーツぶんかこうえん）は埼玉県熊谷市内にある埼玉県営の都市公園（広域公園）。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),熊谷スポーツ文化公園
熊谷ラグビー場,,36.16825,139.4024444,埼玉県,C,レジャー施設,,熊谷ラグビー場（くまがやラグビーじょう）は、埼玉県熊谷市の熊谷スポーツ文化公園内にあるラグビー場。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),熊谷ラグビー場
熊谷運動公園,,36.15575,139.3451111,埼玉県,C,公園,,熊谷さくら運動公園（くまがやさくらうんどうこうえん）は、埼玉県熊谷市小島に位置する熊谷市営の都市公園（運動公園）である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),熊谷運動公園
熊野神社 (川越市),,35.9191111,139.4830833,埼玉県,D,神社,,熊野神社（くまのじんじゃ）は、埼玉県川越市連雀町にある神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),熊野神社 (川越市)
熊野神社古墳,くまのじんじゃこふん,35.974425,139.5351194,埼玉県,D,城跡・史跡,,熊野神社古墳（くまのじんじゃこふん）は、埼玉県桶川市川田谷にある古墳。重要文化財。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),熊野神社古墳
牛島のフジ,,35.985,139.7731944,埼玉県,C,自然,,牛島のフジ（うしじまのフジ）は、埼玉県春日部市牛島にあるフジ（ノダフジ）の巨木。特別天然記念物。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),牛島のフジ
物見山 (埼玉県東松山市),,36,139.3627778,埼玉県,D,山,,物見山（ものみやま）は、埼玉県東松山市の南西部にある山。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),物見山 (埼玉県東松山市)
狭山不動尊,さやまふどうそん,35.7702222,139.416,埼玉県,C,寺院,,狭山不動尊（さやまふどうそん）は、埼玉県所沢市上山口にある天台宗別格本山の寺院である。重要文化財。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),狭山不動尊
玉川温泉 (埼玉県),,36.0191667,139.2840278,埼玉県,D,温泉,,昭和レトロな温泉銭湯 玉川温泉（たまがわおんせん）は、埼玉県比企郡ときがわ町にある日帰り温泉。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),玉川温泉 (埼玉県)
玉敷神社,たましきじんじゃ,36.1073611,139.5696667,埼玉県,C,神社,,玉敷神社（たましきじんじゃ）は、埼玉県加須市騎西にある神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),玉敷神社
田島ヶ原,たじまがはら,35.8379444,139.6150833,埼玉県,D,自然,,田島ヶ原（たじまがはら）および田島ヶ原サクラソウ自生地（たじまがはらサクラソウじせいち）は、埼玉県さいたま市桜区にある、国の特別天然記念物に指定されたサクラソウの自生地である。特別天然記念物。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),田島ヶ原
百代橋,ひゃくたいばし,35.8444167,139.8040278,埼玉県,D,建造物,,百代橋（ひゃくたいばし）は、埼玉県草加市中根と同市松江の間で草加市道1020号（松原文化通り、松原駅前大通りとも呼ばれる）を交差する、草加市道9001号（草加松原遊歩道）の跨道橋（歩道橋）である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),百代橋
百観音温泉,ひゃっかんのんおんせん,36.0915278,139.6769444,埼玉県,D,温泉,,百観音温泉（ひゃっかんのんおんせん）は、埼玉県久喜市にある温泉、日帰り入浴施設の名称。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),百観音温泉
県立黒山自然公園,,36.0210556,139.2976111,埼玉県,E,自然,,県立黒山自然公園(けんりつくろやましぜんこうえん)は、埼玉県比企郡ときがわ町・入間郡越生町・入間郡毛呂山町にある県立自然公園。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),県立黒山自然公園
矢尾本店,,35.9859466,139.0556793,埼玉県,D,建造物,,株式会社矢尾本店（やおほんてん）は、埼玉県秩父市別所の日本酒の蔵元、酒造会社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),矢尾本店
石戸蒲ザクラ,いしとかばざくら,36.0064722,139.5129722,埼玉県,D,自然,,石戸蒲ザクラ（いしとかばざくら）は、埼玉県北本市石戸宿にあるカバザクラの古木である。天然記念物・21世紀に残したい・埼玉ふるさと自慢100選。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),石戸蒲ザクラ
石田堤,いしだつつみ,36.1042828,139.473913,埼玉県,B,城跡・史跡,,石田堤（いしだつつみ）は、豊臣秀吉による関東平定の一環として小田原方の成田氏長居城である武蔵国・忍城を石田三成らが攻めたとき（忍城の戦い）に、水攻めのために忍城の周囲を総延長28 km（現：埼玉県行田市・鴻巣市内）に渡って築いた堤。日本遺産。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),石田堤
秋ヶ瀬公園,あきがせこうえん,35.8486944,139.6051389,埼玉県,C,公園,,秋ヶ瀬公園（あきがせこうえん）は、埼玉県さいたま市桜区大字栄和、大字大久保領家、大字山久保、大字神田、大字下大久保、大字上大久保、大字町谷、大字西堀、大字道場ほか地内（飛地）の荒川左岸と鴨川右岸に挟まれた場所に位置する埼玉県営の都市公園（都市緑地）である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秋ヶ瀬公園
秩父ミューズパーク,,35.9916667,139.0492778,埼玉県,C,公園,,秩父ミューズパーク（ちちぶミューズパーク）は、埼玉県秩父市および秩父郡小鹿野町にまたがる地域にある、埼玉県営及び秩父市営の公園である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父ミューズパーク
秩父公園橋,ちちぶこうえんはし,36.0028056,139.0718889,埼玉県,D,公園,,秩父公園橋（ちちぶこうえんはし）は埼玉県秩父市の荒川に架かる埼玉県道208号秩父停車場秩父公園線の斜張橋である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父公園橋
秩父多摩甲斐国立公園,ちちぶたまかいこくりつこうえん,35.9,138.72,埼玉県,C,自然,,秩父多摩甲斐国立公園（ちちぶたまかいこくりつこうえん）は、北奥千丈岳を最高峰とする奥秩父山塊を中心とする、埼玉県、山梨県、長野県、東京都に跨る国立公園。国立公園・日本百名山。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父多摩甲斐国立公園
秩父御岳山,,35.9665556,138.9426111,埼玉県,E,山,,御岳山（おんたけさん）は、埼玉県秩父市と秩父郡小鹿野町との境界にある山である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父御岳山
秩父御嶽神社,ちちぶおんたけじんじゃ,35.91525,139.2119444,埼玉県,D,神社,,秩父御嶽神社（ちちぶおんたけじんじゃ）は、埼玉県飯能市坂石にある神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父御嶽神社
秩父神社,ちちぶじんじゃ,35.9976028,139.0841278,埼玉県,B,神社,,秩父神社（ちちぶじんじゃ）は、埼玉県秩父市番場町にある神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父神社
秩父鉄道車両公園,,35.9603889,138.9792222,埼玉県,C,公園,,SL転車台公園（エスエルてんしゃだいこうえん、旧秩父鉄道車両公園(ちちぶてつどうしゃりょうこうえん)）は、埼玉県秩父市の秩父鉄道三峰口駅構内にある鉄道公園である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),秩父鉄道車両公園
稲荷山古墳 (行田市),,36.1293917,139.4810167,埼玉県,B,神社,,稲荷山古墳（いなりやまこふん、埼玉稲荷山古墳）は、埼玉県行田市埼玉にある古墳。国宝・特別史跡。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),稲荷山古墳 (行田市)
立正大学博物館,りっしょうだいがくはくぶつかん,36.1084278,139.3621861,埼玉県,E,博物館他,,立正大学博物館（りっしょうだいがくはくぶつかん）は、埼玉県熊谷市にある博物館（博物館相当施設）。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),立正大学博物館
竹寺,たけでら,35.8900833,139.1923333,埼玉県,D,寺院,,竹寺（たけでら）は、埼玉県飯能市大字南字八王子にある天台宗の寺院である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),竹寺
笠山 (埼玉県),,36.02,139.19,埼玉県,D,山,,笠山（かさやま）は、埼玉県比企郡小川町と秩父郡東秩父村との境界にある山である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),笠山 (埼玉県)
箕和田湖,みのわだこ,35.9625278,139.3184167,埼玉県,E,自然,,箕和田湖（みのわだこ）、またはみのわだ湖は、埼玉県入間郡毛呂山町箕和田地区にあるため池である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),箕和田湖
箭弓稲荷神社 (東松山市),,36.0344444,139.3986111,埼玉県,C,神社,,箭弓稲荷神社（やきゅういなりじんじゃ）とは、埼玉県東松山市にある神社。重要文化財・日本三大稲荷。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),箭弓稲荷神社 (東松山市)
羊山公園,ひつじやまこうえん,35.9855556,139.08875,埼玉県,C,公園,,羊山公園（ひつじやまこうえん）は、埼玉県秩父市大宮にある公園。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),羊山公園
美の山公園,みのやまこうえん,36.0573889,139.1129722,埼玉県,D,公園,,美の山公園（みのやまこうえん）は埼玉県秩父郡皆野町と秩父市にある標高581.5メートルの蓑山（みのやま）にある県立公園。日本の夜景100選。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),美の山公園
羽生パーキングエリア,,36.1810833,139.5865556,埼玉県,C,商業施設,,羽生パーキングエリア（はにゅうパーキングエリア）は、埼玉県羽生市弥勒にある東北自動車道のパーキングエリア（PA）である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),羽生パーキングエリア
羽生水郷公園,はにゅうすいごうこうえん,36.1715556,139.5989722,埼玉県,D,公園,,羽生水郷公園（はにゅうすいごうこうえん）は、埼玉県羽生市大字三田ヶ谷、与兵衛新田に位置する埼玉県営の都市公園（広域公園）である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),羽生水郷公園
聖神社 (秩父市),,36.0500806,139.1025806,埼玉県,C,神社,,聖神社（ひじりじんじゃ）は、埼玉県秩父市黒谷に鎮座する神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),聖神社 (秩父市)
花園フォレスト,,36.1220278,139.2235556,埼玉県,D,建造物,,花園フォレスト（はなぞのフォレスト）は、埼玉県深谷市にある洋菓子をOEM製造している株式会社フォレストが、本社工場と店舗を併設して運営している施設。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),花園フォレスト
花崎遺跡,はなさきいせき,36.1116667,139.6280556,埼玉県,E,城跡・史跡,,花崎遺跡（はなさきいせき）は、埼玉県加須市花崎にある遺跡。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),花崎遺跡
花田苑,はなたえん,35.9033611,139.8043889,埼玉県,D,公園,,花田苑（はなたえん）は、埼玉県越谷市の庭園。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),花田苑
草加松原,そうかまつばら,35.84,139.81,埼玉県,C,自然,,草加松原（そうかまつばら）は、埼玉県草加市にある国指定の名勝。国の名勝・日本の道100選。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),草加松原
草加神社,そうかじんしゃ,35.8275833,139.8005278,埼玉県,D,神社,,草加神社（そうかじんしゃ）は、埼玉県草加市氷川町にある神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),草加神社
荒川 (関東),,36.1361111,139.3683333,埼玉県,A,自然,,荒川（あらかわ）は、埼玉県・東京都を流れ、東京湾に注ぐ河川。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),荒川 (関東)
菅谷館,すがややかた,36.0355556,139.3219444,埼玉県,C,城跡・史跡,,菅谷館（すがややかた）は、埼玉県比企郡嵐山町（武蔵国比企郡）にあった日本の城。国の史跡・続日本100名城。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),菅谷館
菓子屋横丁,かしやよこちょう,35.9246111,139.4810556,埼玉県,D,街並み,,菓子屋横丁（かしやよこちょう）は、埼玉県川越市元町にある菓子屋・駄菓子屋が立ち並ぶ商店街。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),菓子屋横丁
蓑虫美術館,みのむしびじゅつかん,35.9888889,139.6683333,埼玉県,E,博物館他,,蓑虫美術館（みのむしびじゅつかん、Minomushi Museum、MNMSM）は、埼玉県蓮田市大字黒浜にある美術館。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),蓑虫美術館
蓮馨寺,れんけいじ,35.9196111,139.4818889,埼玉県,D,寺院,,蓮馨寺（れんけいじ）は、埼玉県川越市連雀町にある浄土宗の寺院である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),蓮馨寺
西武ドーム,,35.7685,139.4205,埼玉県,A,レジャー施設,,西武ドーム（せいぶドーム）は、埼玉県所沢市にあるドーム球場。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),西武ドーム
西武園ゆうえんち,せいぶえんゆうえんち,35.7683056,139.4421944,埼玉県,B,レジャー施設,,西武園ゆうえんち（せいぶえんゆうえんち）は、埼玉県所沢市山口にあるレトロテーマパーク。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),西武園ゆうえんち
西武園競輪場,せいぶえんけいりんじょう,35.7698333,139.4468611,埼玉県,C,レジャー施設,,西武園競輪場（せいぶえんけいりんじょう）は、埼玉県所沢市荒幡にある競輪場。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),西武園競輪場
見沼通船堀,みぬまつうせんぼり,35.8638917,139.7138139,埼玉県,C,城跡・史跡,,見沼通船堀（みぬまつうせんぼり）は、見沼代用水（東縁、西縁）と芝川とを結ぶ閘門式運河である。国の史跡。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),見沼通船堀
見沼通船堀公園,みぬまつうせんぼりこうえん,35.8630278,139.7075556,埼玉県,E,公園,,見沼通船堀公園（みぬまつうせんぼりこうえん）は、さいたま市緑区大間木にある総合公園および緑地である。日本の歴史公園100選。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),見沼通船堀公園
見田方遺跡,みたかたいせき,35.8777222,139.8215,埼玉県,D,城跡・史跡,,見田方遺跡（みたかたいせき）は、埼玉県越谷市レイクタウン8丁目（旧大成町）にある遺跡。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),見田方遺跡
誠之堂,せいしどう,36.2225,139.2754722,埼玉県,E,建造物,,誠之堂（せいしどう）は、埼玉県深谷市にある建築物。重要文化財。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),誠之堂
調神社,つきじんじゃ,35.8534444,139.6558333,埼玉県,B,神社,,調神社（つきじんじゃ）は、埼玉県さいたま市浦和区岸町三丁目にある神社。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),調神社
越生梅林,おごせばいりん,35.9725,139.2742222,埼玉県,D,自然,,越生梅林（おごせばいりん）は、埼玉県入間郡越生町にある越辺川沿いに広がる梅林。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),越生梅林
越谷アリタキ植物園,,35.9,139.78972,埼玉県,E,博物館他,,越谷アリタキ植物園は、埼玉県越谷市にある植物園である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),越谷アリタキ植物園
越谷公園,こしがやこうえん,35.88425,139.7581667,埼玉県,D,公園,,越谷公園（こしがやこうえん）は、埼玉県越谷市北後谷にある、埼玉県営の都市公園である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),越谷公園
越谷梅林公園,こしがやばいりんこうえん,35.9123333,139.7741111,埼玉県,E,公園,,越谷梅林公園（こしがやばいりんこうえん）は、埼玉県越谷市大林にある都市公園。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),越谷梅林公園
造幣さいたま博物館,ぞうへいさいたまはくぶつかん,35.89391,139.64041,埼玉県,D,博物館他,,造幣さいたま博物館（ぞうへいさいたまはくぶつかん）は、埼玉県さいたま市大宮区の造幣局さいたま支局にある博物館。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),造幣さいたま博物館
道の駅いちごの里 よしみ,みちのえきいちごのさとよしみ,36.03683,139.45744,埼玉県,E,商業施設,,道の駅いちごの里 よしみ（みちのえき いちごのさとよしみ）は、埼玉県比企郡吉見町にある埼玉県道27号東松山鴻巣線の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅いちごの里 よしみ
道の駅おかべ,みちのえきおかべ,36.21853,139.24133,埼玉県,D,商業施設,,道の駅おかべ（みちのえき おかべ）は、埼玉県深谷市にある国道17号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅おかべ
道の駅おがわまち,みちのえきおがわまち,36.05261,139.28081,埼玉県,D,商業施設,,道の駅おがわまち（みちのえき おがわまち）は、埼玉県比企郡小川町にある国道254号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅おがわまち
道の駅かぞわたらせ,みちのえきかぞわたらせ,36.21125,139.66236,埼玉県,D,商業施設,,道の駅かぞわたらせ（みちのえき かぞわたらせ）は、埼玉県加須市にある埼玉県道9号佐野古河線の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅かぞわたらせ
道の駅ちちぶ,みちのえきちちぶ,35.99744,139.08942,埼玉県,E,商業施設,,道の駅ちちぶ（みちのえき ちちぶ）は、埼玉県秩父市にある国道140号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅ちちぶ
道の駅はなぞの,みちのえきはなぞの,36.12183,139.22733,埼玉県,D,商業施設,,道の駅はなぞの（みちのえき はなぞの）は、埼玉県深谷市小前田にある国道140号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅はなぞの
道の駅はにゅう,みちのえきはにゅう,36.18872,139.51078,埼玉県,E,商業施設,,道の駅はにゅう（みちのえき はにゅう）は、埼玉県羽生市にある国道122号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅はにゅう
道の駅めぬま,みちのえきめぬま,36.21447,139.36933,埼玉県,D,商業施設,,道の駅めぬま（みちのえき めぬま）は、埼玉県熊谷市にある国道407号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅めぬま
道の駅アグリパークゆめすぎと,,36.02478,139.769,埼玉県,D,商業施設,,道の駅アグリパークゆめすぎと（みちのえき アグリパークゆめすぎと）は、埼玉県北葛飾郡杉戸町才羽にある埼葛広域農道の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅アグリパークゆめすぎと
道の駅和紙の里ひがしちちぶ,みちのえきわしのさとひがしちちぶ,36.05225,139.20347,埼玉県,D,商業施設,,道の駅和紙の里ひがしちちぶ（みちのえき わしのさと ひがしちちぶ）は、埼玉県秩父郡東秩父村にある東秩父村道1-1号線の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅和紙の里ひがしちちぶ
道の駅大滝温泉,みちのえきおおたきおんせん,35.95033,138.93817,埼玉県,D,温泉,,道の駅大滝温泉（みちのえき おおたきおんせん）は、埼玉県秩父市にある国道140号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅大滝温泉
道の駅川口・あんぎょう,みちのえきかわぐちあんぎょう,35.84803,139.76578,埼玉県,D,商業施設,,道の駅川口・あんぎょう（みちのえき かわぐち・あんぎょう）は、埼玉県川口市にある国道298号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅川口・あんぎょう
道の駅庄和,みちのえきしょうわ,35.99675,139.79469,埼玉県,D,商業施設,,道の駅庄和（みちのえき しょうわ）は、埼玉県春日部市上柳にある国道4号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅庄和
道の駅果樹公園 あしがくぼ,みちのえきかじゅこうえんあしがくぼ,35.97694,139.13553,埼玉県,D,公園,,道の駅果樹公園 あしがくぼ（みちのえき かじゅこうえん あしがくぼ）は、埼玉県秩父郡横瀬町にある国道299号の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅果樹公園 あしがくぼ
道の駅童謡のふる里おおとね,みちのえきどうようのふるさとおおとね,36.17028,139.64517,埼玉県,E,商業施設,,道の駅童謡のふる里おおとね（みちのえき どうようのふるさとおおとね）は、埼玉県加須市にある埼玉県道46号加須北川辺線の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅童謡のふる里おおとね
道の駅龍勢会館,みちのえきりゅうせいかいかん,36.04903,139.04003,埼玉県,E,商業施設,,道の駅龍勢会館（みちのえき りゅうせいかいかん）は、埼玉県秩父市にある埼玉県道37号皆野両神荒川線の道の駅である。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),道の駅龍勢会館
遠山記念館,とおやまきねんかん,35.9878056,139.4933056,埼玉県,C,博物館他,,遠山記念館（とおやまきねんかん）は、埼玉県比企郡川島町にある博物館。重要文化財。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),遠山記念館
醤遊王国,しょうゆおうこく,35.9206667,139.34225,埼玉県,D,博物館他,,醤遊王国（しょうゆおうこく）は、埼玉県日高市田波目にある弓削多醤油株式会社が運営する醤油に関する資料館兼販売施設。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),醤遊王国
金剛寺 (川口市),,35.8425,139.7539444,埼玉県,E,寺院,,金剛寺（こんごうじ）は、埼玉県川口市にある曹洞宗の寺院。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),金剛寺 (川口市)
金鑚神社,かなさなじんじゃ,36.1802556,139.0730611,埼玉県,C,神社,,金鑚神社（かなさなじんじゃ、金鑽神社）は、埼玉県児玉郡神川町字二ノ宮にある神社。重要文化財。(掲載元: ja.wikipedia「埼玉県の観光地」 https://ja.wikipedia.org/wiki/埼玉県の観光地),金鑚神社
