name,name_kana,lat,lng,region,rank,series,categories,description,key
一銭洋食,いっせんようしょく,33.5588482,133.5310918,高知県,C,粉もの,都道府県まで|発祥は特定なし,一銭洋食（いっせんようしょく）は、お好み焼きのルーツのひとつとされる、小麦粉と具材で作る鉄板焼き料理である。「洋食焼き」、「壱銭焼き」、「べた焼き」などとも呼ばれる。（発祥地は高知県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「一銭洋食」 https://ja.wikipedia.org/wiki/一銭洋食),一銭洋食
ハントンライス,,36.5616270,136.6568822,石川県,C,丼・ごはん,市区町村まで特定|発祥がわかる,ハントンライスは、石川県金沢市の郷土料理である。洋食の一種として知られている。2015年の北陸新幹線開業とご当地グルメの流行によって、日本全国に知名度を上げつつある。（ご当地: 石川県金沢市）(出典: ja.wikipedia「ハントンライス」 https://ja.wikipedia.org/wiki/ハントンライス),ハントンライス
栗きんとん,くりきんとん,35.4876463,137.5005402,岐阜県,C,菓子・パン,市区町村まで特定|郷土料理百選|発祥がわかる,栗きんとん（くりきんとん、栗金飩・栗金糖）は、栗を用いた和菓子。京都では似た形式の菓子を栗茶巾（くりちゃきん）とも呼ぶ。（発祥地: 岐阜県中津川市）(出典: ja.wikipedia「栗きんとん」 https://ja.wikipedia.org/wiki/栗きんとん),栗きんとん
伊勢うどん,いせうどん,34.4875944,136.7092334,三重県,C,麺類,市区町村まで特定|郷土料理百選|発祥がわかる,伊勢うどん（いせうどん）は、三重県伊勢市を中心に食べられるうどん料理。太くて柔らかい麺に、少量のたまり醤油（豆味噌づくりの際にできる上澄み）と鰹出汁を使用して作られるタレをかけて食べるものが主流。（ご当地: 三重県伊勢市）(出典: ja.wikipedia「伊勢うどん」 https://ja.wikipedia.org/wiki/伊勢うどん),伊勢うどん
出雲そば,いずもそば,35.3668891,132.7548827,島根県,C,麺類,都道府県まで|郷土料理百選|発祥がわかる,出雲そば（いずもそば）は、島根県の出雲地方で広く食べられる郷土料理の蕎麦。日本三大蕎麦の一つ。（発祥地は島根県の出雲地方。市区町村までは特定していないため、座標は出雲市に置いている）(出典: ja.wikipedia「出雲そば」 https://ja.wikipedia.org/wiki/出雲そば),出雲そば
鶏飯,けいはん,28.3776614,129.4938985,鹿児島県,C,丼・ごはん,市区町村まで特定|郷土料理百選|発祥がわかる,鶏飯（けいはん）は、鹿児島県奄美群島で作られる郷土料理。（発祥地: 鹿児島県奄美市）(出典: ja.wikipedia「鶏飯」 https://ja.wikipedia.org/wiki/鶏飯),鶏飯
コマイ,,42.9849503,144.3820491,北海道,C,その他,産地|都道府県まで|発祥は特定なし,コマイ（氷下魚、学名 Eleginus gracilis、）は、タラ科に属する魚類。カンカイ（寒海）とも呼ばれる。マダラ・スケトウダラと並び、日本近海に生息するタラ類の1つ。（発祥地は北海道の道東。市区町村までは特定していないため、座標は釧路市に置いている）(出典: ja.wikipedia「コマイ」 https://ja.wikipedia.org/wiki/コマイ),コマイ
ピオーネ,,34.6553944,133.9194595,岡山県,C,果物,産地|都道府県まで|発祥がわかる,ピオーネ（）は、黒葡萄の一種。名前は、「開拓者」という意味のイタリア語に由来する。また、ピヨーネと呼ばれることもある。（発祥地は岡山県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「ピオーネ」 https://ja.wikipedia.org/wiki/ピオーネ),ピオーネ
出石そば,いずしそば,35.5446737,134.8201126,兵庫県,C,麺類,市区町村まで特定|発祥がわかる,出石そば（いずしそば）は、兵庫県豊岡市出石町を中心に食されている郷土料理の蕎麦。（ご当地: 兵庫県豊岡市）(出典: ja.wikipedia「出石そば」 https://ja.wikipedia.org/wiki/出石そば),出石そば
朝鮮飴,ちょうせんあめ,32.8033909,130.7082737,熊本県,C,菓子・パン,都道府県まで|発祥がわかる,朝鮮飴（ちょうせんあめ）は、江戸時代から受け継がれる熊本県の伝統銘菓である。求肥飴の一種とされる。餅米と水飴と砂糖を独自の製法でこね合わせて長方形に型切りし片栗粉をまぶしている。（発祥地は熊本県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「朝鮮飴」 https://ja.wikipedia.org/wiki/朝鮮飴),朝鮮飴
高槻うどんギョーザ,,34.8464785,135.6172204,大阪府,C,粉もの,市区町村まで特定|発祥は特定なし,高槻うどんギョーザ（たかつきうどんギョーザ）とは、大阪府高槻市北部の塚原・南平台・阿武野地区の主婦達により、1980年代頃から「皮で包まない、簡単に作ることのできる餃子」として伝承された家庭料理とされている。（発祥地: 大阪府高槻市）(出典: ja.wikipedia「高槻うどんギョーザ」 https://ja.wikipedia.org/wiki/高槻うどんギョーザ),高槻うどんギョーザ
いももち,,43.0619360,141.3542924,北海道,C,野菜・漬物,都道府県まで|発祥は特定なし,いももち（芋餅）は、日本各地の郷土料理。ただし、同じ名前でも使用する芋の種類や製法が異なる。（発祥地は北海道内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「いももち」 https://ja.wikipedia.org/wiki/いももち),いももち
ボーロ,,26.2122345,127.6791452,沖縄県,C,菓子・パン,都道府県まで|発祥は特定なし,ボーロ () とは、ポルトガル語においてはケーキを主とする菓子の総称であり、特定の菓子の名前ではない。ただ、日本語においては小麦粉、砂糖、鶏卵、牛乳を材料とした南蛮焼き菓子の事を指す。（発祥地は沖縄県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「ボーロ」 https://ja.wikipedia.org/wiki/ボーロ),ボーロ
烏賊飯,いかめし,41.768793,140.729008,北海道,C,丼・ごはん,駅弁|都道府県まで|発祥がわかる,烏賊飯（いかめし）は、イカの中に米を入れて炊き上げた日本の料理。北海道渡島地方の郷土料理。（発祥地は北海道の渡島地方。市区町村までは特定していないため、座標は函館市に置いている）(出典: ja.wikipedia「烏賊飯」 https://ja.wikipedia.org/wiki/烏賊飯),烏賊飯
あきたこまち,,39.7197629,140.1034669,秋田県,C,魚介料理,産地|都道府県まで|発祥がわかる,あきたこまちは、イネの栽培品種の1つ。日本の秋田県が開発し1984年に県の奨励品種に採用され、その後は秋田県と東北地方を中心に日本国内各地で栽培されている品種である。（発祥地は秋田県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「あきたこまち」 https://ja.wikipedia.org/wiki/あきたこまち),あきたこまち
天むす,てんむす,35.1582417,136.9046922,愛知県,C,丼・ごはん,地点まで特定|市区町村まで特定|発祥地と別|発祥がわかる,天むす（てんむす）とは、海老の天ぷらを具にしたおにぎり。三重県発の名古屋めしの一つとして知られる。（ご当地: 愛知県名古屋市 / 発祥: 三重県津市。1981年に津の「千寿」からのれん分けして開いたのが名古屋市中区大須の「千寿」で、座標は大須に置いている）(出典: ja.wikipedia「天むす」 https://ja.wikipedia.org/wiki/天むす),天むす
天むす,てんむす,34.7192778,136.5116775,三重県,C,丼・ごはん,発祥店まで特定|発祥がわかる,天むす（てんむす）とは、海老の天ぷらを具にしたおにぎり。三重県発の名古屋めしの一つとして知られる。（発祥店: 千寿（三重県津市））(出典: ja.wikipedia「天むす」 https://ja.wikipedia.org/wiki/天むす),天むす#津
神戸ビーフ,,34.6932379,135.1943764,兵庫県,C,その他,都道府県まで|発祥がわかる,神戸ビーフ（こうベビーフ）は、兵庫県で生産された但馬牛（たじまうし）からとれる枝肉が一定の基準を満たした場合に、但馬牛（たじまぎゅう）の呼称の代わりに用いることが出来る「牛肉」の名称である。（発祥地は兵庫県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「神戸ビーフ」 https://ja.wikipedia.org/wiki/神戸ビーフ),神戸ビーフ
近江牛,,35.0177852,135.8548122,滋賀県,C,肉料理,都道府県まで|発祥は特定なし,近江牛（おうみうし または おうみぎゅう）は、黒毛和種の和牛が滋賀県内で最も長く肥育された場合に許される呼称で、そのウシからとれる牛肉にも用いられる呼称である。（発祥地は滋賀県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「近江牛」 https://ja.wikipedia.org/wiki/近江牛),近江牛
キチジ,,44.0206027,144.2732035,北海道,C,その他,産地|市区町村まで特定|本文の読み直し|発祥は特定なし,キチジ（喜知次、吉次、黄血魚、Sebastolobus macrochir）は、フサカサゴ科に属する深海魚。近年、北海道ではキンキの名で広く流通し、旬の時期には脂の乗りが非常に良く、美味な高級魚とされている。（発祥地: 北海道網走市）(出典: ja.wikipedia「キチジ」 https://ja.wikipedia.org/wiki/キチジ),キチジ
ラーメンサラダ,,43.0619360,141.3542924,北海道,C,麺類,都道府県まで|発祥がわかる,ラーメンサラダとは、北海道発祥の冷製サラダ。サラダとラーメンの麺が組み合わさったもの。（発祥地は北海道内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「ラーメンサラダ」 https://ja.wikipedia.org/wiki/ラーメンサラダ),ラーメンサラダ
五島うどん,ごとううどん,32.6951424,128.8408104,長崎県,C,麺類,市区町村まで特定|発祥は特定なし,五島うどん（ごとううどん）は、長崎県五島列島で生産されているうどん。五島手延うどん（ごとうてのべうどん）とも呼ばれる。細麺ながらも強いコシを持ち、椿油を塗って熟成するのが特徴である。（ご当地: 長崎県五島市）(出典: ja.wikipedia「五島うどん」 https://ja.wikipedia.org/wiki/五島うどん),五島うどん
ヤコウガイ,,24.3444441,124.1851857,沖縄県,C,その他,産地|都道府県まで|発祥は特定なし,ヤコウガイ（夜光貝）、学名：Turbo marmoratus は、古腹足目リュウテン科に分類される巻貝の一種。インド太平洋のサンゴ礁域に生息する大型の巻貝である。（発祥地は沖縄県の先島諸島。市区町村までは特定していないため、座標は石垣市に置いている）(出典: ja.wikipedia「ヤコウガイ」 https://ja.wikipedia.org/wiki/ヤコウガイ),ヤコウガイ
はっと,,36.3659174,140.4731743,茨城県,C,粉もの,都道府県まで|発祥は特定なし,はっと（はっとうとも言う）は、茨城県と福島県の境にある八溝山周辺から、宮城県の大崎地方・栗原・登米地方、岩手県の一関・奥州市地方など、主に東北地方に伝わる郷土料理。（発祥地は茨城県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「はっと」 https://ja.wikipedia.org/wiki/はっと),はっと
呉冷麺,くれれいめん,34.2484488,132.5652498,広島県,C,麺類,市区町村まで特定|発祥がわかる,呉冷麺（くれれいめん）は、広島県呉市発祥の麺料理である。ご当地グルメのひとつであり、呉市の「珍来軒」が発祥の店である。名称は「冷麺」だが、いわゆる「冷やし中華」であり、朝鮮半島の冷麺とは関係ない。（発祥地: 広島県呉市）(出典: ja.wikipedia「呉冷麺」 https://ja.wikipedia.org/wiki/呉冷麺),呉冷麺
シウマイ弁当,しゅうまいべんとう,35.4503381,139.6343802,神奈川県,C,丼・ごはん,駅弁|市区町村まで特定|発祥がわかる,シウマイ弁当（シュウマイべんとう）は、「崎陽軒」（神奈川県横浜市西区）が製造・販売する横浜駅の駅弁。崎陽軒名物の焼売をメインに、他のおかずを合わせた幕の内タイプの弁当である。1954年発売。（発祥地: 神奈川県横浜市）(出典: ja.wikipedia「シウマイ弁当」 https://ja.wikipedia.org/wiki/シウマイ弁当),シウマイ弁当
冷たい肉そば,つめたいにくそば,38.4262106,140.3145631,山形県,C,麺類,市区町村まで特定|発祥は特定なし,冷たい肉そば（つめたいにくそば）は、山形県河北町谷地（旧谷地町）の名物料理。つったい肉そばとも呼ばれる。蕎麦の替りに中華麺を使用したものは肉中華と呼ばれる。（ご当地: 山形県河北町）(出典: ja.wikipedia「冷たい肉そば」 https://ja.wikipedia.org/wiki/冷たい肉そば),冷たい肉そば
ゴーフル,,35.8962831,139.8545040,埼玉県,C,菓子・パン,市区町村まで特定|発祥は特定なし,ゴーフル（）は、専用の型で作る凹凸模様の平たい菓子。英語でワッフル 、フランス語でゴーフル  と呼ばれる。「浮き出し模様を付ける」という意味の  から、「ゴーフル」と呼ばれるようになった。（発祥地: 埼玉県吉川市）(出典: ja.wikipedia「ゴーフル」 https://ja.wikipedia.org/wiki/ゴーフル),ゴーフル
ぬれせんべい,,35.7345338,140.8272667,千葉県,C,菓子・パン,市区町村まで特定|発祥がわかる,ぬれせんべいは、千葉県銚子市を発祥とする日本の菓子であり、煎餅の一種。ぬれ煎餅、濡れ煎餅などとも記述する。（発祥地: 千葉県銚子市）(出典: ja.wikipedia「ぬれせんべい」 https://ja.wikipedia.org/wiki/ぬれせんべい),ぬれせんべい
笹団子,ささだんご,37.9163757,139.0365062,新潟県,C,菓子・パン,市区町村まで特定|発祥は特定なし,笹団子（ささだんご）は、新潟県や山形県などの代表的な和菓子。（発祥地: 新潟県新潟市）(出典: ja.wikipedia「笹団子」 https://ja.wikipedia.org/wiki/笹団子),笹団子
豆腐よう,とうふよう,26.2122345,127.6791452,沖縄県,C,野菜・漬物,産地|都道府県まで|発祥がわかる,豆腐よう（とうふよう、豆腐餻）は、豆腐を使った沖縄の発酵食品である。（発祥地は沖縄県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「豆腐よう」 https://ja.wikipedia.org/wiki/豆腐よう),豆腐よう
芋ケンピ,いもけんぴ,33.5588482,133.5310918,高知県,C,菓子・パン,都道府県まで|発祥は特定なし,芋ケンピ（いもけんぴ、芋けんぴ）は、サツマイモを短冊状に切り、植物油で揚げ、砂糖を絡めた和菓子。揚げ菓子の一つ。（発祥地は高知県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「芋ケンピ」 https://ja.wikipedia.org/wiki/芋ケンピ),芋ケンピ
豚丼,ぶたどん,42.9192123,143.2034534,北海道,C,丼・ごはん,発祥店まで特定|発祥がわかる,豚丼（ぶたどん、とんどん）は、調理した豚肉を米飯の上に載せた日本発祥の丼物料理。1933年に考案された北海道十勝地方の郷土料理である。（発祥店: ぱんちょう（北海道帯広市））(出典: ja.wikipedia「豚丼」 https://ja.wikipedia.org/wiki/豚丼),豚丼
安倍川もち,あべかわもち,34.9751974,138.3831697,静岡県,C,菓子・パン,市区町村まで特定|発祥は特定なし,安倍川もち（あべかわもち）は、和菓子の一種で静岡県静岡市の名物。きな粉餅の上から白砂糖をかけたもの又は餡を絡めたものである。（ご当地: 静岡県静岡市）(出典: ja.wikipedia「安倍川もち」 https://ja.wikipedia.org/wiki/安倍川もち),安倍川もち
島豆腐,しまどうふ,26.2122345,127.6791452,沖縄県,C,野菜・漬物,産地|都道府県まで|発祥は特定なし,島豆腐（しまどうふ）は沖縄県の豆腐。沖縄豆腐ともいう。かつては大豆からおからを分離し、豆乳だけを煮て温かい状態で販売されるという特徴があった。（発祥地は沖縄県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「島豆腐」 https://ja.wikipedia.org/wiki/島豆腐),島豆腐
がめ煮,がめに,33.5898988,130.4017509,福岡県,C,肉料理,都道府県まで|郷土料理百選|発祥は特定なし,がめ煮（がめに）は、福岡県の代表的な郷土料理。炒り鶏や筑前煮、筑前炊きとも呼ばれる。（発祥地は福岡県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「がめ煮」 https://ja.wikipedia.org/wiki/がめ煮),がめ煮
鳥中華,とりちゅうか,38.3624343,140.3772634,山形県,C,麺類,市区町村まで特定|発祥がわかる,"鳥中華（とりちゅうか）は、山形県発祥の麺料理である。""蕎麦店から生まれたラーメン""として親しまれている。（発祥地: 山形県天童市）(出典: ja.wikipedia「鳥中華」 https://ja.wikipedia.org/wiki/鳥中華)",鳥中華
ぶっかけうどん,,34.6553944,133.9194595,岡山県,D,麺類,都道府県まで|発祥がわかる,ぶっかけうどんとは、うどんを使った料理の一種。岡山県・香川県の名物料理の一つ。麺に直接、濃い目のつゆを「ぶっかけ」て供されるメニュー。（発祥地は岡山県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「ぶっかけうどん」 https://ja.wikipedia.org/wiki/ぶっかけうどん),ぶっかけうどん
焼鯖そうめん,やきさばそうめん,35.3808618,136.2785068,滋賀県,D,麺類,市区町村まで特定|発祥は特定なし,焼鯖そうめん（やきさばそうめん）は、滋賀県長浜市周辺の湖北地域に伝わる郷土料理。鯖そうめん（さばそうめん）とも呼ばれる。（ご当地: 滋賀県長浜市）(出典: ja.wikipedia「焼鯖そうめん」 https://ja.wikipedia.org/wiki/焼鯖そうめん),焼鯖そうめん
シラエビ,,36.6957569,137.2136215,富山県,D,その他,産地|都道府県まで|発祥は特定なし,シラエビ（白海老、Pasiphaea japonica）は、オキエビ科に属するエビの一種。サクラエビと同様深海に生息する小型種で、富山湾沿岸では食用に漁獲される。（発祥地は富山県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「シラエビ」 https://ja.wikipedia.org/wiki/シラエビ),シラエビ
たまごふわふわ,,34.7501492,137.9246962,静岡県,D,その他,市区町村まで特定|発祥は特定なし,たまごふわふわとは、鶏肉を使用した料理であり、江戸時代に作られていた日本料理の一つとして紹介されることがある。静岡県袋井市ではご当地料理として売り出され、愛Bリーグに加盟している。（ご当地: 静岡県袋井市）(出典: ja.wikipedia「たまごふわふわ」 https://ja.wikipedia.org/wiki/たまごふわふわ),たまごふわふわ
ヒオウギガイ,,34.3411841,136.8196451,三重県,D,その他,産地|市区町村まで特定|本文の読み直し|発祥は特定なし,ヒオウギガイ（桧扇貝、学名 ）は、二枚貝綱イタヤガイ目イタヤガイ科の1種。食用になる貝で、アッパガイ、バタバタ、チョウタロウ、虹色貝などの別名、緋扇貝の表記がある。（発祥地: 三重県志摩市）(出典: ja.wikipedia「ヒオウギガイ」 https://ja.wikipedia.org/wiki/ヒオウギガイ),ヒオウギガイ
東京ラーメン,,35.7175966,139.7975626,東京都,D,麺類,地点まで特定|市区町村まで特定|発祥がわかる,東京ラーメン（とうきょうラーメン）とは、「醤油ラーメン」の1つであり、ラーメンの原型である。多くの場合、和風だし、醤油タレ、中細縮れ中華麺が使用される。（発祥地: 東京都台東区。1910年に浅草の「来々軒」が草分けとされる。その店は現存しないため、座標は浅草に置いている）(出典: ja.wikipedia「東京ラーメン」 https://ja.wikipedia.org/wiki/東京ラーメン),東京ラーメン
ハーバー,,35.4503381,139.6343802,神奈川県,D,菓子・パン,市区町村まで特定|発祥がわかる,ハーバーは、横浜市中区の洋菓子会社、株式会社ありあけが製造・販売する菓子である。マロンあんを焼菓子生地で包んだ洋風饅頭で、横浜の波止場（ハーバー）を往来する船の形を模している。（発祥地: 神奈川県横浜市）(出典: ja.wikipedia「ハーバー (菓子)」 https://ja.wikipedia.org/wiki/ハーバー_%28菓子%29),ハーバー (菓子)
カレーラーメン,,42.3176123,140.9703626,北海道,D,麺類,発祥店まで特定|発祥は特定なし,カレーラーメンは、ラーメンをカレー仕立てのスープで調理した料理。（発祥店: 味の大王（北海道岩見沢市））(出典: ja.wikipedia「カレーラーメン」 https://ja.wikipedia.org/wiki/カレーラーメン),カレーラーメン
タルト,,33.8395188,132.7653521,愛媛県,D,菓子・パン,市区町村まで特定|発祥がわかる,タルトは愛媛県松山市の伝統菓子であり、カステラ生地で餡を巻いたロールケーキ状のお菓子。（発祥地: 愛媛県松山市）(出典: ja.wikipedia「タルト (郷土菓子)」 https://ja.wikipedia.org/wiki/タルト_%28郷土菓子%29),タルト (郷土菓子)
鯛めし,たいめし,33.2232315,132.5606514,愛媛県,D,丼・ごはん,駅弁|市区町村まで特定|発祥がわかる,鯛めし（たいめし）は、鯛と飯を組み合わせた日本料理の一つである。（発祥地: 愛媛県宇和島市）(出典: ja.wikipedia「鯛めし」 https://ja.wikipedia.org/wiki/鯛めし),鯛めし
はらこ飯,はらこめし,38.0443607,140.8678916,宮城県,D,丼・ごはん,駅弁|市区町村まで特定|郷土料理百選|発祥は特定なし,はらこ飯（はらこめし）は、炊き込みご飯の一種で、醤油や味醂などと一緒に鮭を煮込んだ煮汁で炊き込んだご飯の上に、客に供する前に、鮭の身とイクラ（はらこ）をのせる。（発祥地: 宮城県亘理町）(出典: ja.wikipedia「はらこ飯」 https://ja.wikipedia.org/wiki/はらこ飯),はらこ飯
クッピーラムネ,,35.1851045,136.8998438,愛知県,D,菓子・パン,市区町村まで特定|発祥がわかる,クッピーラムネとは、愛知県名古屋市西区にあるカクダイ製菓が製造・販売している主力商品であるラムネ菓子。（発祥地: 愛知県名古屋市）(出典: ja.wikipedia「クッピーラムネ」 https://ja.wikipedia.org/wiki/クッピーラムネ),クッピーラムネ
ねぎ焼き,ねぎやき,34.6937569,135.5014539,大阪府,D,粉もの,都道府県まで|発祥は特定なし,ねぎ焼き（ねぎやき）とは、近畿地方にみられるお好み焼き類似料理である。水に溶いた小麦粉を生地として用いるが、一般的なお好み焼きとは異なりキャベツではなく青ねぎを刻んだものを大量に使用する。（発祥地は大阪府内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「ねぎ焼き」 https://ja.wikipedia.org/wiki/ねぎ焼き),ねぎ焼き
チチタケ,,36.5549677,139.8828776,栃木県,D,野菜・漬物,産地|都道府県まで|発祥は特定なし,チチタケ（乳茸、学名: Lactifluus volemus）はベニタケ目ベニタケ科チチタケ属チチタケ節の中型のキノコ。（発祥地は栃木県内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「チチタケ」 https://ja.wikipedia.org/wiki/チチタケ),チチタケ
ヨーグルッペ,,31.7196106,131.0612029,宮崎県,D,飲み物,市区町村まで特定|発祥がわかる,ヨーグルッペ（）は、宮崎県都城市にある南日本酪農協同（デーリィ）ならびにグループ企業で北海道日高町にある北海道日高乳業が販売している乳酸菌飲料である。（発祥地: 宮崎県都城市）(出典: ja.wikipedia「ヨーグルッペ」 https://ja.wikipedia.org/wiki/ヨーグルッペ),ヨーグルッペ
北海道のザンギ,,42.9849503,144.3820491,北海道,D,その他,市区町村まで特定|発祥は特定なし,ザンギは、唐揚げの一種である。調理法その他の諸説についてはから揚げ#ザンギも参照されたいが、本項では北海道の郷土料理として根付いているザンギについて解説する。（発祥地: 北海道釧路市）(出典: ja.wikipedia「北海道のザンギ」 https://ja.wikipedia.org/wiki/北海道のザンギ),北海道のザンギ
スタミナラーメン (茨城),,36.3961235,140.5353397,茨城県,D,麺類,市区町村まで特定|発祥がわかる,スタミナラーメンは、茨城県ひたちなか市のご当地ラーメン。レバーやキャベツなどをベースにした甘辛い餡が特徴。ひたちなか市を中心として茨城県下に40店以上もの提供店が存在し、それぞれがさまざまな餡・麺・スープを提供している。（ご当地: 茨城県ひたちなか市）(出典: ja.wikipedia「スタミナラーメン (茨城)」 https://ja.wikipedia.org/wiki/スタミナラーメン_%28茨城%29),スタミナラーメン (茨城)
たぬき丼,たぬきどん,34.8779829,136.0586087,滋賀県,D,丼・ごはん,地点まで特定|市区町村まで特定|発祥がわかる,たぬき丼（たぬきどん）もしくはハイカラ丼（ハイカラどん）は、日本の丼物の一つ。丼鉢に盛った飯の上に、具として天かす（揚げ玉）、または鶏卵でとじた天かすを乗せたもの。（ご当地: 滋賀県甲賀市。座標は信楽町に置いている）(出典: ja.wikipedia「たぬき丼」 https://ja.wikipedia.org/wiki/たぬき丼),たぬき丼
カラフトマス,,44.0206027,144.2732035,北海道,D,その他,産地|都道府県まで|由来は未精査,"カラフトマス（樺太鱒、学名：Oncorhynchus gorbuscha, 英名：pink salmon, humpback salmon）は、サケ科サケ属の回遊魚。（発祥地は北海道の北海道東部オホーツク海沿岸。市区町村までは特定していないため、座標は網走市に置いている）(出典: ja.wikipedia「カラフトマス」 https://ja.wikipedia.org/wiki/カラフトマス)",カラフトマス
多板綱,たばんこう,43.0619360,141.3542924,北海道,D,その他,産地|都道府県まで|発祥は特定なし,多板綱（たばんこう、Polyplacophora）は一般的にはヒザラガイ(膝皿貝・石鼈)類と呼ばれ、軟体動物の一群で、扁平な体でをしており背面に一列に並んだ8枚の殻を持っていることが特徴である。（発祥地は北海道内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「多板綱」 https://ja.wikipedia.org/wiki/多板綱),多板綱
TOKYO X,,35.6663595,139.3163653,東京都,D,その他,産地|都道府県まで|発祥がわかる,TOKYO X（トウキョウ エックス）とは、日本のブランド豚「トウキョウX」の食肉としての販売名である。（発祥地は東京都の多摩地区。市区町村までは特定していないため、座標は八王子市に置いている）(出典: ja.wikipedia「TOKYO X」 https://ja.wikipedia.org/wiki/TOKYO_X),TOKYO X
えびめし,,34.6553944,133.9194595,岡山県,D,丼・ごはん,市区町村まで特定|発祥がわかる,えびめしとは、ご飯に海老などの具を入れて油炒めしソース風味に仕上げた料理で、チャーハンの一種である。岡山県近辺で食されており、特に岡山市（中心市街地）の郷土料理として有名である。（ご当地: 岡山県岡山市）(出典: ja.wikipedia「えびめし」 https://ja.wikipedia.org/wiki/えびめし),えびめし
ヨメナカセ,,35.0691284,134.0043355,岡山県,D,肉料理,市区町村まで特定|発祥は特定なし,ヨメナカセとは、岡山県津山市における牛大動脈の呼称、およびその部位を用いた料理名。一般的にはハツモトと呼ばれ、牛の上行大動脈や大動脈弓を指す。（発祥地: 岡山県津山市）(出典: ja.wikipedia「ヨメナカセ」 https://ja.wikipedia.org/wiki/ヨメナカセ),ヨメナカセ
しょっつる,,39.8866202,139.8473949,秋田県,D,魚介料理,産地|市区町村まで特定|発祥は特定なし,しょっつる (漢字表記：塩汁、醢汁、塩魚汁) は、秋田県で作られる魚醤。塩魚汁とも書く。ハタハタなどの原料魚に塩を加え、1年以上かけて熟成させて作る。（発祥地: 秋田県男鹿市）(出典: ja.wikipedia「しょっつる」 https://ja.wikipedia.org/wiki/しょっつる),しょっつる
利尻昆布,りしりこんぶ,35.0115754,135.7681441,京都府,D,魚介料理,産地|都道府県まで|発祥は特定なし,利尻昆布（りしりこんぶ）は北海道の道北地域沿岸部、利尻島、礼文島で採れる昆布。主に出汁昆布として使われることが多く、京料理には古くから好んで使われている。（発祥地は京都府内。市区町村までは特定していないため、座標は県庁所在地に置いている）(出典: ja.wikipedia「利尻昆布」 https://ja.wikipedia.org/wiki/利尻昆布),利尻昆布
クリームボックス,,37.4049370,140.3333810,福島県,D,菓子・パン,市区町村まで特定|発祥がわかる,クリームボックスは、福島県郡山市が発祥の菓子パンである。1976年（昭和51年）に市内のパン屋「ロミオ」で誕生したとされる。（発祥地: 福島県郡山市）(出典: ja.wikipedia「クリームボックス」 https://ja.wikipedia.org/wiki/クリームボックス),クリームボックス
島原手延そうめん,しまばらてのべそうめん,32.6597338,130.2976992,長崎県,D,麺類,市区町村まで特定|発祥は特定なし,島原手延そうめん（しまばらてのべそうめん）は、長崎県南島原市で製造される手延素麺。「日本五大素麺」に数えられる。（発祥地: 長崎県南島原市）(出典: ja.wikipedia「島原手延そうめん」 https://ja.wikipedia.org/wiki/島原手延そうめん),島原手延そうめん
高井田ラーメン,,34.6793910,135.6009037,大阪府,D,麺類,市区町村まで特定|発祥がわかる,高井田ラーメン（たかいだラーメン）は、大阪府大阪市東成区深江南、東大阪市高井田西付近で食べられているラーメン。（ご当地: 大阪府東大阪市）(出典: ja.wikipedia「高井田ラーメン」 https://ja.wikipedia.org/wiki/高井田ラーメン),高井田ラーメン
あんころ餅,あんころもち,36.6663764,136.7336583,石川県,D,菓子・パン,市区町村まで特定|発祥は特定なし,あんころ餅（あんころもち）は、和菓子の一種。（発祥地: 石川県津幡町）(出典: ja.wikipedia「あんころ餅」 https://ja.wikipedia.org/wiki/あんころ餅),あんころ餅
