name,name_kana,lat,lng,region,series,categories,description,key
音更町,,42.9942767,143.198146,北海道,十勝二十番勝負,北海道企画,旅程で訪れた十勝地方の町の一つ。,音更町
池田町,,42.9287649,143.4484541,北海道,十勝二十番勝負,北海道企画,ワイン城が名物とされる十勝地方の町と推定される。,池田町
足寄町,,43.2448288,143.5538816,北海道,十勝二十番勝負,北海道企画,旅程で訪れた十勝地方の町の一つ。,足寄町
浦幌町,,42.8085943,143.6583631,北海道,十勝二十番勝負,北海道企画,旅程で訪れた十勝地方の町の一つ。,浦幌町
門別,,42.4970956,142.0520006,北海道,門別沖釣りバカ対決,北海道企画,門別沖での沖釣り対決が行われた日高町門別エリアと推定される。,門別
新篠津村,,43.2253952,141.6490605,北海道,釣りバカ対決 氷上わかさぎ釣り対決,北海道企画,氷上わかさぎ釣り対決の会場となった村と推定される。 釣りバカ対決!わかさぎ釣り2でも同じ新篠津村で開催された。,新篠津村
屋久島,,30.4320621,130.5729638,鹿児島県,釣りバカグランドチャンピオン大会 屋久島24時間耐久魚取り対決,その他,海岸・川の河口・橋上・船上で魚取り対決が行われた島と推定される。,屋久島
栗生,,30.2709933,130.424399,鹿児島県,釣りバカグランドチャンピオン大会 屋久島24時間耐久魚取り対決,その他,潮溜まりでの魚取り対決が行われた地区と推定される。,栗生
浜松町,,35.6565210,139.7558718,東京都,日本全国絵ハガキの旅,その他,1回目の抽選の後、東京へ向かうため乗車した地点(番組では「山手線」と表示されたが実際は京浜東北線)。,浜松町
上発知のしだれ桜,,36.7355368,139.0652986,群馬県,日本全国絵ハガキの旅,その他,1枚目の絵ハガキ「群馬県沼田市・上発知のしだれ桜」の撮影地。座標は沼田市上発知町の代表点で代用。,上発知のしだれ桜
第01番札所 霊山寺,りょうぜんじ,34.1596113,134.502635,徳島県,日本全国絵ハガキの旅,その他,日本全国絵ハガキの旅の2回目の抽選で引き当てた絵ハガキの撮影地と推定され、四国八十八ヵ所巡拝のきっかけになった(1月18日に巡拝と発言から判明)。「四国八十八ヵ所」では1番札所、「四国八十八ヵ所III」ではお礼参りの結願地として登場する。,第01番札所 霊山寺
長町武家屋敷,,36.5636313,136.6507592,石川県,日本全国絵ハガキの旅,その他,3枚目の絵ハガキ「石川県金沢市・長町の武家屋敷」の撮影地。,長町武家屋敷
高松西インターチェンジ,,34.2957112,133.9825701,香川県,日本全国絵ハガキの旅,その他,4枚目の絵ハガキ(愛媛県内子町)へ向かう際に四国へ上陸した地点。番組の字幕では「瀬戸中央道 高松西インターチェンジ」と誤表示された(正しくは高松自動車道)。,高松西インターチェンジ
第02番札所 極楽寺,,34.1561604,134.4902123,徳島県,日本全国絵ハガキの旅,その他,2度目の四国行きとなったことから急遽始めた八十八箇所巡りの1つ目。ここから4番・大日寺まで巡拝した。,第02番札所 極楽寺
第04番札所 大日寺,,34.1400763,134.4434805,徳島県,日本全国絵ハガキの旅,その他,極楽寺から始めた巡拝の最後に訪れた札所。番組内では約3時間で全て巡ったことにされている。,第04番札所 大日寺
第88番札所 大窪寺,おおくぼじ,34.1913639,134.2068728,香川県,日本全国絵ハガキの旅,その他,日本全国絵ハガキの旅で、大日寺から近いことから巡拝した札所と推定される。「四国八十八ヵ所III」では「逆打ち」巡礼の出発点(最初に訪れた札所)として登場する。,第88番札所 大窪寺
内子町,,33.5495987,132.6500056,愛媛県,日本全国絵ハガキの旅,その他,4枚目の絵ハガキ「愛媛県内子町の町並み」の撮影地。,内子町
十二橋,,35.9468365,140.5555421,茨城県,日本全国絵ハガキの旅2,その他,1枚目の絵ハガキ「茨城県潮来市・十二橋を行く娘船頭さん」の撮影地(前川十二橋)。座標は潮来市の代表点で代用。,十二橋
札幌市時計台,,43.0625550,141.3535934,北海道,日本全国絵ハガキの旅2,その他,2枚目に引き当ててしまった絵ハガキの撮影地。北海道に戻ることになり、藤村Dが「6年目にして初めて次の展開がわからなくなった」と困惑した。,札幌市時計台
高千穂町,,32.7117310,131.3076492,宮崎県,日本全国絵ハガキの旅2,その他,3枚目の絵ハガキ「宮崎県高千穂町・刈干切り」の撮影地。宮崎空港からレンタカーで4時間以上かけて向かった。,高千穂町
高千穂峡,,32.7017851,131.3009390,宮崎県,日本全国絵ハガキの旅2,その他,4枚目の撮影までの時間に、無抽選で照らし合わせて撮影した地元の絵ハガキの1つ(真名井の滝)。,高千穂峡
高千穂神社,,32.7066706,131.3018922,宮崎県,日本全国絵ハガキの旅2,その他,4枚目の撮影までの時間に、無抽選で照らし合わせて撮影した地元の絵ハガキの1つ。,高千穂神社
青島,,31.7991110,131.4684250,宮崎県,日本全国絵ハガキの旅2,その他,4枚目の撮影までの時間に、無抽選で照らし合わせて撮影した地元の絵ハガキの1つ(日南海岸・青島)。,青島
サンメッセ日南,,31.6628712,131.4615482,宮崎県,日本全国絵ハガキの旅2,その他,4枚目の撮影までの時間に立ち寄り、大泉洋が崖を転がり落ちる「大泉さんモアイ発見」が撮り直し3回で敢行された地点。,サンメッセ日南
照葉大吊橋,,32.0297753,131.1945317,宮崎県,日本全国絵ハガキの旅2,その他,日本全国絵ハガキの旅2の4枚目の絵ハガキ「宮崎県綾町・照葉大吊橋」の撮影地と推定される。「原付西日本制覇」でも最終日に立ち寄り、鈴井貴之が高所恐怖症であることが判明した。,照葉大吊橋
光塩学園調理製菓専門学校,こうえんがくえんちょうりせいかせんもんがっこう,43.0574716,141.3355696,北海道,シェフ大泉 夏野菜スペシャル,北海道企画,調理・試食本番が行われた専門学校と推定される,光塩学園調理製菓専門学校
仙台港,せんだいこう,38.2735698,141.0055201,宮城県,東北2泊3日生き地獄ツアー,その他,ツアー参加者を乗せたフェリーを出迎えるため、大泉が伊達政宗に扮した地点と推定される,仙台港
鬼の館,おにのやかた,39.2757005,141.0455219,岩手県,東北2泊3日生き地獄ツアー,その他,鬼に扮してバスの車窓から参加者を出迎えた「鬼の茶屋」付近の地点と推定される,鬼の館
繋温泉,つなぎおんせん,39.6753003,141.0200899,岩手県,東北2泊3日生き地獄ツアー,その他,大泉が花瓶に扮して朝食会場に潜んだ繋温泉ホテル付近の地点と推定される,繋温泉
高島市(マキノ町・今津町),たかしまし,35.3529199,136.0356518,滋賀県,クイズ!試験に出るどうでしょう,その他,フィールドワークの行程で最初に訪れた旧マキノ町・今津町付近の地点と推定される,高島市(マキノ町・今津町)
関ケ原町,せきがはらちょう,35.3624035,136.4680349,岐阜県,クイズ!試験に出るどうでしょう,その他,フィールドワークの行程で通過した地点と推定される,関ケ原町
焼津市,やいづし,34.8672304,138.322843,静岡県,クイズ!試験に出るどうでしょう,その他,フィールドワークの行程で訪れた地点と推定される,焼津市
牧之原市(榛原町),まきのはらし,34.7399809,138.224695,静岡県,クイズ!試験に出るどうでしょう,その他,フィールドワークの行程で訪れた旧榛原町付近の地点と推定される,牧之原市(榛原町)
美祢市(秋芳町),みねし,34.1667992,131.2062283,山口県,クイズ!試験に出るどうでしょう,その他,フィールドワークの行程で訪れた旧秋芳町(秋吉台)付近の地点と推定される,美祢市(秋芳町)
霧島市(隼人町),きりしまし,31.7410148,130.7632406,鹿児島県,クイズ!試験に出るどうでしょう,その他,フィールドワークの行程で訪れた旧隼人町付近の地点と推定される,霧島市(隼人町)
福岡市東区,ふくおかしひがしく,33.621689,130.4162581,福岡県,クイズ!試験に出るどうでしょう,その他,時間切れとなった行程の最終到達地点(福岡市東区)付近と推定される,福岡市東区
内灘町,うちなだまち,36.6628934,136.6549747,石川県,試験に出るどうでしょう 石川県・富山県,その他,行程の出発地点として訪れた地点と推定される,内灘町
羽咋市,はくいし,36.8948225,136.7782938,石川県,試験に出るどうでしょう 石川県・富山県,その他,行程で通過した地点と推定される,羽咋市
多田屋,ただや,37.0876879,136.9072403,石川県,試験に出るどうでしょう 石川県・富山県,その他,1泊目の宿泊先である和倉温泉の旅館「多田屋」と推定される,多田屋
輪島市,わじまし,37.3909384,136.8995701,石川県,試験に出るどうでしょう 石川県・富山県,その他,行程で通過した地点と推定される,輪島市
白米千枚田,しろよねせんまいだ,37.425699,136.9990287,石川県,試験に出るどうでしょう 石川県・富山県,その他,看板横のベンチでスケッチが行われた地点と推定される,白米千枚田
魚津市,うおづし,36.8170731,137.4182725,富山県,試験に出るどうでしょう 石川県・富山県,その他,行程で通過した地点と推定される,魚津市
砺波市,となみし,36.6364136,136.9468199,富山県,試験に出るどうでしょう 石川県・富山県,その他,行程で通過した地点と推定される,砺波市
南砺市(平村),なんとし,36.5882176,136.9192079,富山県,試験に出るどうでしょう 石川県・富山県,その他,行程で訪れた旧平村付近の地点と推定される,南砺市(平村)
片山津温泉,かたやまづおんせん,36.343998,136.365452,石川県,試験に出るどうでしょう 石川県・富山県,その他,2泊目の宿泊地であり実力テストを行った片山津温泉と推定される,片山津温泉
清須市(清洲町),きよすし,35.2002235,136.8531268,愛知県,試験に出るどうでしょう 日本史,その他,織田信長ゆかりの地として訪れた旧清洲町付近の地点と推定される,清須市(清洲町)
熱田神宮,あつたじんぐう,35.1251692,136.9092108,愛知県,試験に出るどうでしょう 日本史,その他,名古屋市熱田区で訪れた地点(熱田神宮)と推定される,熱田神宮
豊明市,とよあけし,35.053669,137.0129415,愛知県,試験に出るどうでしょう 日本史,その他,桶狭間の戦いに関連して訪れた地点と推定される,豊明市
湖北町尾上,こほくちょうおのえ,35.448682,136.189847,滋賀県,試験に出るどうでしょう 日本史,その他,行程で訪れた旧湖北町付近の地点と推定される,湖北町尾上
浅井町,あざいちょう,35.253715,136.765937,滋賀県,試験に出るどうでしょう 日本史,その他,浅井氏ゆかりの地として訪れた旧浅井町付近の地点と推定される,浅井町
新城市(鳳来町),しんしろし,34.8988809,137.4977484,愛知県,試験に出るどうでしょう 日本史,その他,三方ヶ原の戦いに関連して訪れた旧鳳来町付近の地点と推定される,新城市(鳳来町)
京都市中京区,きょうとしなかぎょうく,35.011641,135.76819,京都府,試験に出るどうでしょう 日本史,その他,行程で訪れた地点(京都市中京区)と推定される,京都市中京区
有馬温泉,ありまおんせん,34.7978146,135.2476962,兵庫県,試験に出るどうでしょう 日本史,その他,実力テストを行った有馬温泉と推定される,有馬温泉
第12番札所 焼山寺,しょうさんじ,33.985057,134.310411,徳島県,四国八十八ヵ所,その他,巡拝直後に大泉の祖父の訃報が届いた札所と推定される(「四国八十八ヵ所」)。「四国八十八ヵ所III」(結願に向けて再び巡拝し、この後第1番・霊山寺へ)でも登場する。,第12番札所 焼山寺
第21番札所 太龍寺,たいりゅうじ,33.8825075,134.5217889,徳島県,四国八十八ヵ所,その他,ロープウェイに乗れず看板前での参拝で済ませた札所と推定される(全3回とも本堂には未到達),第21番札所 太龍寺
第45番札所 岩屋寺,いわやじ,33.6587706,132.9808992,愛媛県,四国八十八ヵ所,その他,難所として知られ「岩屋寺騒動」が起きた札所と推定される,第45番札所 岩屋寺
第60番札所 横峰寺,よこみねじ,33.8376181,133.1110909,愛媛県,四国八十八ヵ所,その他,冬季通行止めのため全3回とも参拝が叶わなかった札所と推定される,第60番札所 横峰寺
第14番札所 常楽寺,じょうらくじ,34.0503581,134.4759521,徳島県,四国八十八ヵ所II,その他,正体不明の物音・足音が発生した札所と推定される,第14番札所 常楽寺
第38番札所 金剛福寺,こんごうふくじ,32.7257773,133.0184454,高知県,四国八十八ヵ所II,その他,D陣が用意した魔除けの数珠を紛失した札所と推定される,第38番札所 金剛福寺
第40番札所 観自在寺,かんじざいじ,32.9640747,132.5640769,愛媛県,四国八十八ヵ所II,その他,次の札所への道中で大泉が鼻歌・物真似を披露した札所と推定される,第40番札所 観自在寺
第41番札所 龍光寺,りゅうこうじ,33.2952023,132.5986435,愛媛県,四国八十八ヵ所II,その他,観自在寺からの道中と関連して訪れた札所と推定される,第41番札所 龍光寺
第46番札所 浄瑠璃寺,じょうるりじ,33.7536525,132.8191575,愛媛県,四国八十八ヵ所II,その他,道中のショートカットで左後輪が脱輪・パンクした札所と推定される,第46番札所 浄瑠璃寺
第71番札所 弥谷寺,いやだにじ,34.230281,133.7241876,香川県,四国八十八ヵ所II,その他,大泉の背中を何かが触ったとされる怪奇現象が起きた札所と推定される,第71番札所 弥谷寺
第79番札所 天皇寺高照院,てんのうじこうしょういん,34.3108316,133.8830282,香川県,四国八十八ヵ所II,その他,ビデオカメラが異常停止する怪奇現象が起きた札所と推定される,第79番札所 天皇寺高照院
うどん本陣山田屋,うどんほんじんやまだや,34.3535252,134.1297555,香川県,四国八十八ヵ所II,その他,この旅最大の楽しみとして立ち寄ったうどん店と推定される,うどん本陣山田屋
第85番札所 八栗寺,やくりじ,34.3599247,134.1398468,香川県,四国八十八ヵ所II,その他,麓のうどん屋「山田屋」を優先し参拝した札所と推定される,第85番札所 八栗寺
第66番札所 雲辺寺,うんぺんじ,34.0354635,133.7236141,徳島県,四国八十八ヵ所III,その他,前2回はロープウェイの時間が合わず、今回の旅で初めて参拝した札所と推定される,第66番札所 雲辺寺
第50番札所 繁多寺,はんたじ,33.827983,132.8042637,愛媛県,四国八十八ヵ所III,その他,TEAM NACS森崎博之が旅に合流した札所と推定される,第50番札所 繁多寺
第44番札所 大宝寺,だいほうじ,33.6612356,132.9115866,愛媛県,四国八十八ヵ所III,その他,森崎が空腹を訴え食事休憩を挟んだ札所付近と推定される,第44番札所 大宝寺
第43番札所 明石寺,めいせきじ,33.3692339,132.5190216,愛媛県,四国八十八ヵ所III,その他,巡拝の行程で訪れた札所と推定される,第43番札所 明石寺
銀座,ぎんざ,35.6712197,139.7650359,東京都,72時間!原付東日本縦断ラリー,その他,「銀座でお買物をしよう」という名目で連れて来られ、旅が始まった出発地(銀座四丁目交差点)。この後、築地のバイク店「竹田輪業」へ向かった。,銀座
竹田輪業,たけだりんぎょう,35.6691003,139.7723663,東京都,72時間!原付東日本縦断ラリー,その他,銀座での買い物という名目の後に立ち寄った中央区築地のバイク店。ここでスーパーカブ2台を購入して旅が本格的に始まり、以降の原付シリーズでも同じカブが使われた(ナンバーは購入地の中央区で登録)。,竹田輪業
少林山達磨寺,しょうりんざんだるまじ,36.3297563,138.9577258,群馬県,72時間!原付東日本縦断ラリー,その他,高崎だるまを購入しおみくじを引いた達磨寺と推定される,少林山達磨寺
越後湯沢温泉,えちごゆざわおんせん,36.9358057,138.8079000,新潟県,72時間!原付東日本縦断ラリー,その他,鈴井のガス欠エンストの後、1日目に宿泊した越後湯沢の温泉街と推定される,湯沢温泉
出雲崎町,いずもざきまち,37.5306685,138.7095075,新潟県,72時間!原付東日本縦断ラリー,その他,大泉に「毘」、鈴井に「龍」の旗が掲げられた通過地点と推定される,出雲崎町
だるま屋ウィリー事件現場,だるまやウィリーじけんげんば,38.472913,139.504885,新潟県,72時間!原付東日本縦断ラリー,その他,大泉のカブが片側交互通行の発進でウィリーし暴走・激突した現場(記事記載の座標による)と推定される,だるま屋ウィリー事件現場
酒田駅,,38.9219999,139.8460919,山形県,72時間!原付東日本縦断ラリー,その他,だるま屋ウィリー事件などで遅れ、2日目の宿泊地となった酒田市の経由地。,酒田駅
八郎潟調整池,はちろうがたちょうせいち,39.9387872,139.9647595,秋田県,72時間!原付東日本縦断ラリー,その他,本州再横断ルートで経由した八郎潟(飯田川)付近の地点と推定される,八郎潟調整池
羊ヶ丘通,ひつじがおかどおり,43.0010181,141.4332067,北海道,72時間!原付東日本縦断ラリー,その他,札幌ドーム建設現場を横目にゴール直前に経由した羊ヶ丘通と推定される,羊ヶ丘通
金閣寺,きんかくじ,35.0393292,135.730192,京都府,原付西日本制覇,その他,本当の企画発表(カブでの旅)が行われた駐車場付近と推定される,金閣寺
出石,いずし,35.0029427,134.5538905,兵庫県,原付西日本制覇,その他,出石そばを食べ、そば粉を積荷とした出石の地点と推定される,出石
城崎温泉,きのさきおんせん,35.6234235,134.8130838,兵庫県,原付西日本制覇,その他,1日目の宿泊地であった城崎温泉付近の地点と推定される,城崎温泉
鳥取砂丘,とっとりさきゅう,35.5281705,134.2197206,鳥取県,原付西日本制覇,その他,砂を積荷にし、後年不適切行為として問題化した鳥取砂丘と推定される,鳥取砂丘
三朝温泉,みささおんせん,35.409097,133.893458,鳥取県,原付西日本制覇,その他,河原風呂で休憩した三朝温泉付近の地点と推定される,三朝温泉
玉造温泉,たまつくりおんせん,35.430964,133.011418,島根県,原付西日本制覇,その他,2日目の宿泊地で満開の桜に出会った玉造温泉付近の地点と推定される,玉造温泉
出雲市,いずもし,35.3668891,132.7548827,島根県,原付西日本制覇,その他,出雲そば割子を食べ、そばを積み増しした地点と推定される,出雲市
琴ヶ浜,,35.1307486,132.3883347,島根県,原付西日本制覇,その他,3日目に立ち寄り、鳴き砂を採取した浜(重量のため一部を廃棄した)。,琴ヶ浜
萩市,はぎし,34.4074815,131.399194,山口県,原付西日本制覇,その他,3日目に時間切れとなりカブを現地の宿に置いて中断した萩市と推定される,萩市
関門海峡,かんもんかいきょう,33.9353641,130.9302957,山口県,原付西日本制覇,その他,カブが通行できず出演陣が関門人道トンネルを歩いて渡った関門海峡と推定される,関門海峡
由布院温泉,ゆふいんおんせん,33.262957,131.3555458,大分県,原付西日本制覇,その他,4日目の宿泊地であった由布院温泉付近の地点と推定される,由布院温泉
竹田市,たけたし,32.9736821,131.3979534,大分県,原付西日本制覇,その他,『後藤姫だるま工房』で高崎だるまと姫だるまの祝言が行われた竹田市付近と推定される,竹田市
都農町,つのちょう,32.2564265,131.5597189,宮崎県,原付西日本制覇,その他,藤村Dが道を間違え続けた都農町付近の地点と推定される,都農町
綾町,あやちょう,31.9990573,131.2528353,宮崎県,原付西日本制覇,その他,お気に入りの宿「綾陽亭」に宿泊した綾町と推定される,綾町
根占港,,31.2141708,130.7650998,鹿児島県,原付西日本制覇,その他,大隅半島から薩摩半島へ渡るフェリーに乗船した港。,根占港
山川港,,31.2048389,130.6347964,鹿児島県,原付西日本制覇,その他,根占港からのフェリーで薩摩半島に上陸した港。,山川港
指宿市,いぶすきし,31.2527953,130.6333097,鹿児島県,原付西日本制覇,その他,フェリー経由でのゴール地点となった指宿市と推定される,指宿市
さっぽろテレビ塔,さっぽろテレビとう,43.0611339,141.3564063,北海道,30時間テレビの裏側全部見せます!,北海道企画,鈴井のラジオ生放送のため生CMの中継地点として使われたテレビ塔と推定される,さっぽろテレビ塔
喜界島,きかいじま,28.3014246,129.9782063,鹿児島県,リヤカーで喜界島一周,その他,反時計回りに3日間かけて徒歩で一周した喜界島と推定される,喜界島
ムチャカナ公園,むちゃかなこうえん,28.3662858,130.0091872,鹿児島県,リヤカーで喜界島一周,その他,2日目にキャンプ地としたムチャカナ公園付近と推定される,ムチャカナ公園
函館市,はこだてし,41.768793,140.729008,北海道,対決列島〜甘いもの国盗り物語〜,その他,初戦のソフトクリーム早食い対決が行われた函館市と推定される,函館市
青森駅,あおもりえき,40.8293458,140.7322049,青森県,対決列島〜甘いもの国盗り物語〜,その他,「対決列島〜甘いもの国盗り物語〜」で青函フェリー後に通過した青森市内の経由地と推定される。「5周年記念特別企画 札幌〜博多 3夜連続深夜バスだけの旅」でも、2日目にフェリー下船後バスへ乗り換えた地点として登場する。,青森駅
道の駅かづの,みちのえきかづの,40.1802133,140.7852207,秋田県,対決列島〜甘いもの国盗り物語〜,その他,きりたんぽ対決が行われた道の駅「あんとらあ」付近と推定される,道の駅かづの
小岩井農場,こいわいのうじょう,39.7526015,141.0132753,岩手県,対決列島〜甘いもの国盗り物語〜,その他,牛乳早飲み・牛乳まんじゅう対決が行われた小岩井農場と推定される,小岩井農場
仙台城跡,せんだいじょうあと,38.2528625,140.8567402,宮城県,対決列島〜甘いもの国盗り物語〜,その他,ずんだもちのハンデ戦対決が行われた青葉城跡と推定される,仙台城跡
菓子屋横町,かしやよこちょう,35.9246076,139.4811184,埼玉県,対決列島〜甘いもの国盗り物語〜,その他,関東大会として駄菓子対決が行われた川越市の菓子屋横町と推定される,菓子屋横町
下呂温泉,げろおんせん,35.8084673,137.2499485,岐阜県,対決列島〜甘いもの国盗り物語〜,その他,宿泊先の旅館でおやき対決(騙し討ち)が行われた下呂温泉と推定される,下呂温泉
三木市,みきし,34.796887,134.9901983,兵庫県,対決列島〜甘いもの国盗り物語〜,その他,近畿大会として明石焼き+牛乳対決が行われた三木市と推定される,三木市
瀬戸大橋,せとおおはし,34.4359573,133.8080155,香川県,対決列島〜甘いもの国盗り物語〜,その他,四国へ向かう道中、小林旭の楽曲とともに渡った瀬戸大橋と推定される,瀬戸大橋
北熊本サービスエリア,,32.8945195,130.7183602,熊本県,対決列島〜甘いもの国盗り物語〜,その他,九州大会としてスイカ対決が行われた熊本市内のサービスエリア。,北熊本サービスエリア
天文館むじゃき,てんもんかんむじゃき,31.5892373,130.555995,鹿児島県,対決列島〜甘いもの国盗り物語〜,その他,夏季限定の750ml白くまを急遽買いに走った「天文館むじゃき」と推定される,天文館むじゃき
西郷公園,さいごうこうえん,31.5839791,130.5369022,鹿児島県,対決列島〜甘いもの国盗り物語〜,その他,最終決戦である白くま対決が実際に行われた西郷公園と推定される,西郷公園
長万部,おしゃまんべ,42.5130728,140.3746488,北海道,5周年記念特別企画 札幌〜博多 3夜連続深夜バスだけの旅,その他,1日目の休憩地点となった長万部と推定される,長万部
森町,もりまち,42.1051532,140.5765977,北海道,5周年記念特別企画 札幌〜博多 3夜連続深夜バスだけの旅,その他,1日目最後の休憩地点で大泉がKO扱いとなった森町と推定される,森町
函館駅,はこだてえき,41.7742918,140.7275933,北海道,5周年記念特別企画 札幌〜博多 3夜連続深夜バスだけの旅,その他,1日目の終点である函館駅前バスターミナル付近と推定される,函館駅
東京駅八重洲南口,とうきょうえきやえすみなみぐち,35.6795865,139.7681969,東京都,5周年記念特別企画 札幌〜博多 3夜連続深夜バスだけの旅,その他,2日目の終点であった東京駅八重洲南口と推定される,東京駅八重洲南口
博多バスターミナル,はかたバスターミナル,33.5915137,130.4198171,福岡県,5周年記念特別企画 札幌〜博多 3夜連続深夜バスだけの旅,その他,3日間の深夜バスの旅の最終ゴール地点である博多駅交通センター付近と推定される,博多バスターミナル
札幌,さっぽろ,43.0618,141.3545,北海道,サイコロ3〜自律神経完全破壊〜,サイコロ,「サイコロ3」後編の出発地。前編で淡路島まで進んだ4日後、「道内で企画をやる」と偽って大泉を自宅付近で車に乗せ、車中で真相を明かして新千歳空港へ向かった(大泉洋拉致事件)。,札幌
